pntP=[0.305 0.002 0.001 0.127 0.005 0 0.001 0.135 0.001 0.001 0.004 0.017 0.001 0 0.002 0.095 0 0.001 0.001 0.021 0.001 0 0.001 0.039 0 0 0.001 0.001 0.054 0 0.001 0.061 0 0.001 0.002 0.118;0.305 0.002 0.001 0.004 0.017 0.001 0 0.001 0.001 0.054 0.127 0.005 0 0.001 0.002 0.095 0 0.001 0 0.001 0.061 0 0.001 0 0 0.039 0.135 0.001 0.001 0.001 0.021 0.001 0 0.001 0.002 0.118;0.305 0.004 0.001 0.127 0.002 0 0.001 0.135 0.001 0.001 0.002 0.017 0.001 0 0.005 0.095 0.001 0 0.001 0.021 0.002 0 0.001 0.039 0 0.001 0.001 0.001 0.054 0 0 0.061 0 0.001 0.001 0.118;
0.313 0.002 0 0.204 0.003 0.001 0.001 0.042 0.002 0 0.001 0.043 0 0 0 0.11 0 0 0.001 0.045 0.001 0.001 0.001 0.013 0 0.004 0.002 0 0.012 0.003 0.001 0.07 0.002 0 0 0.122;0.313 0.002 0 0.001 0.043 0 0 0.002 0 0.012 0.204 0.003 0.001 0.001 0 0.11 0 0 0.003 0.001 0.07 0.002 0.001 0.004 0 0.013 0.042 0.002 0 0.001 0.045 0.001 0.001 0 0 0.122;0.313 0.001 0.002 0.204 0 0.003 0.001 0.042 0.001 0 0.002 0.043 0 0 0.003 0.11 0.001 0.004 0.002 0.045 0 0.001 0.001 0.013 0.002 0 0 0 0.012 0.001 0 0.07 0 0 0.001 0.122;
0.324 0.004 0.001 0.11 0.001 0 0 0.129 0.001 0.001 0.001 0.031 0.002 0 0 0.201 0.001 0.002 0 0.027 0.001 0.001 0 0.086 0 0.001 0.005 0.001 0.018 0.001 0.001 0.014 0 0 0 0.035;0.324 0.004 0.001 0.001 0.031 0.002 0 0.005 0.001 0.018 0.11 0.001 0 0 0 0.201 0.001 0.002 0.001 0.001 0.014 0 0 0.001 0 0.086 0.129 0.001 0.001 0 0.027 0.001 0.001 0 0 0.035;0.324 0.001 0.005 0.11 0 0.001 0 0.129 0 0 0.004 0.031 0.001 0 0.001 0.201 0.001 0.001 0.001 0.027 0 0.001 0 0.086 0 0.002 0.001 0.002 0.018 0 0.001 0.014 0 0.001 0.001 0.035;
0.33 0.003 0.002 0.184 0 0.001 0 0.039 0.001 0.001 0.005 0.051 0.001 0.001 0.001 0.142 0.001 0.001 0.001 0.039 0.004 0.001 0.001 0.013 0 0.001 0.003 0 0.004 0.001 0.002 0.063 0.001 0.001 0.003 0.098;0.33 0.003 0.002 0.005 0.051 0.001 0.001 0.003 0 0.004 0.184 0 0.001 0 0.001 0.142 0.001 0.001 0.001 0.002 0.063 0.001 0.001 0.001 0 0.013 0.039 0.001 0.001 0.001 0.039 0.004 0.001 0.001 0.003 0.098;0.33 0.005 0.003 0.184 0.001 0.001 0.001 0.039 0.001 0.001 0.003 0.051 0 0.001 0 0.142 0.002 0.001 0.001 0.039 0.003 0.001 0 0.013 0.001 0.001 0.002 0.001 0.004 0.001 0.001 0.063 0 0.001 0.004 0.098;
0.33 0 0.005 0.154 0 0.003 0.001 0.086 0 0.002 0.002 0.043 0 0 0 0.174 0 0.001 0 0.034 0.002 0 0 0.063 0 0 0.003 0 0.02 0.002 0 0.022 0 0.002 0 0.051;0.33 0 0.005 0.002 0.043 0 0 0.003 0 0.02 0.154 0 0.003 0.001 0 0.174 0 0.001 0.002 0 0.022 0 0 0 0 0.063 0.086 0 0.002 0 0.034 0.002 0 0.002 0 0.051;0.33 0.002 0.003 0.154 0 0.002 0 0.086 0 0.002 0 0.043 0 0 0 0.174 0 0 0 0.034 0 0 0.001 0.063 0 0.001 0.005 0 0.02 0.003 0 0.022 0 0.002 0.002 0.051;
0.326 0 0.004 0.09 0 0 0.002 0.132 0 0.005 0.001 0.028 0 0 0 0.178 0 0.003 0.002 0.028 0 0.001 0.001 0.074 0.001 0.004 0.002 0 0.031 0 0.002 0.023 0.001 0 0 0.061;0.326 0 0.004 0.001 0.028 0 0 0.002 0 0.031 0.09 0 0 0.002 0 0.178 0 0.003 0 0.002 0.023 0.001 0.001 0.004 0.001 0.074 0.132 0 0.005 0.002 0.028 0 0.001 0 0 0.061;0.326 0.001 0.002 0.09 0 0 0.001 0.132 0.002 0 0 0.028 0 0 0 0.178 0.002 0.004 0 0.028 0 0.001 0.002 0.074 0.001 0.003 0.004 0 0.031 0 0 0.023 0.001 0.005 0 0.061;
0.301 0.001 0 0.168 0.001 0.002 0 0.082 0 0.003 0.001 0.047 0 0 0 0.236 0.001 0.001 0 0.055 0 0 0.001 0.058 0.001 0.008 0.005 0 0.003 0 0 0.01 0.001 0 0 0.014;0.301 0.001 0 0.001 0.047 0 0 0.005 0 0.003 0.168 0.001 0.002 0 0 0.236 0.001 0.001 0 0 0.01 0.001 0.001 0.008 0.001 0.058 0.082 0 0.003 0 0.055 0 0 0 0 0.014;0.301 0.001 0.005 0.168 0 0 0.001 0.082 0 0 0.001 0.047 0 0 0.001 0.236 0 0.008 0 0.055 0 0 0 0.058 0.001 0.001 0 0 0.003 0.002 0.001 0.01 0.001 0.003 0 0.014;
0.332 0 0.002 0.029 0 0 0.001 0.18 0.002 0.004 0.002 0.004 0 0 0 0.139 0.001 0.002 0.003 0.002 0.004 0 0 0.058 0 0.002 0.003 0.002 0.07 0 0.001 0.012 0.002 0.001 0 0.142;0.332 0 0.002 0.002 0.004 0 0 0.003 0.002 0.07 0.029 0 0 0.001 0 0.139 0.001 0.002 0 0.001 0.012 0.002 0 0.002 0 0.058 0.18 0.002 0.004 0.003 0.002 0.004 0 0.001 0 0.142;0.332 0.002 0.003 0.029 0 0 0 0.18 0.003 0.001 0 0.004 0.002 0 0 0.139 0.001 0.002 0.002 0.002 0 0 0.001 0.058 0.002 0.002 0.002 0 0.07 0 0.001 0.012 0 0.004 0.004 0.142;
0.353 0.001 0.003 0.2 0 0.003 0.001 0.012 0 0.002 0.002 0.067 0 0.001 0 0.22 0.002 0 0 0.055 0.001 0.001 0 0.005 0 0.003 0 0 0.005 0.001 0.002 0.023 0 0 0 0.037;0.353 0.001 0.003 0.002 0.067 0 0.001 0 0 0.005 0.2 0 0.003 0.001 0 0.22 0.002 0 0.001 0.002 0.023 0 0 0.003 0 0.005 0.012 0 0.002 0 0.055 0.001 0.001 0 0 0.037;0.353 0.002 0 0.2 0 0.001 0 0.012 0 0 0.001 0.067 0 0.001 0 0.22 0.002 0.003 0 0.055 0 0.001 0.001 0.005 0 0 0.003 0 0.005 0.003 0.002 0.023 0 0.002 0.001 0.037;
0.332 0 0 0.174 0.004 0.005 0.001 0.061 0 0.003 0.006 0.03 0.002 0 0.002 0.117 0 0 0.001 0.022 0.001 0 0.002 0.024 0 0 0.001 0 0.014 0.003 0.001 0.06 0 0.001 0.001 0.132;0.332 0 0 0.006 0.03 0.002 0 0.001 0 0.014 0.174 0.004 0.005 0.001 0.002 0.117 0 0 0.003 0.001 0.06 0 0.002 0 0 0.024 0.061 0 0.003 0.001 0.022 0.001 0 0.001 0.001 0.132;0.332 0.006 0.001 0.174 0.002 0.003 0.002 0.061 0.001 0.001 0 0.03 0 0 0.004 0.117 0.001 0 0 0.022 0.001 0 0.001 0.024 0 0 0 0.002 0.014 0.005 0 0.06 0 0.003 0.001 0.132;
