pntP=[0.058 0.085 0.058 0.084 0.104 0.067 0.057 0.072 0.036 0.055 0.051 0.067 0.062 0.09 0.054;0.058 0.085 0.067 0.057 0.072 0.058 0.084 0.104 0.036 0.055 0.051 0.067 0.09 0.062 0.054;0.058 0.067 0.058 0.036 0.067 0.085 0.057 0.072 0.084 0.055 0.09 0.104 0.062 0.051 0.054;
0.044 0.073 0.065 0.092 0.088 0.084 0.048 0.071 0.038 0.059 0.055 0.068 0.057 0.096 0.062;0.044 0.073 0.084 0.048 0.071 0.065 0.092 0.088 0.038 0.059 0.055 0.068 0.096 0.057 0.062;0.044 0.084 0.065 0.038 0.068 0.073 0.048 0.071 0.092 0.059 0.096 0.088 0.057 0.055 0.062;
0.046 0.062 0.062 0.08 0.093 0.086 0.034 0.06 0.036 0.056 0.076 0.066 0.074 0.102 0.067;0.046 0.062 0.086 0.034 0.06 0.062 0.08 0.093 0.036 0.056 0.076 0.066 0.102 0.074 0.067;0.046 0.086 0.062 0.036 0.066 0.062 0.034 0.06 0.08 0.056 0.102 0.093 0.074 0.076 0.067;
0.048 0.075 0.051 0.071 0.105 0.09 0.032 0.079 0.045 0.057 0.068 0.059 0.072 0.086 0.062;0.048 0.075 0.09 0.032 0.079 0.051 0.071 0.105 0.045 0.057 0.068 0.059 0.086 0.072 0.062;0.048 0.09 0.051 0.045 0.059 0.075 0.032 0.079 0.071 0.057 0.086 0.105 0.072 0.068 0.062;
0.048 0.072 0.045 0.102 0.125 0.071 0.043 0.067 0.026 0.059 0.061 0.069 0.057 0.095 0.06;0.048 0.072 0.071 0.043 0.067 0.045 0.102 0.125 0.026 0.059 0.061 0.069 0.095 0.057 0.06;0.048 0.071 0.045 0.026 0.069 0.072 0.043 0.067 0.102 0.059 0.095 0.125 0.057 0.061 0.06;
0.048 0.079 0.056 0.095 0.086 0.071 0.03 0.068 0.04 0.062 0.067 0.07 0.068 0.105 0.055;0.048 0.079 0.071 0.03 0.068 0.056 0.095 0.086 0.04 0.062 0.067 0.07 0.105 0.068 0.055;0.048 0.071 0.056 0.04 0.07 0.079 0.03 0.068 0.095 0.062 0.105 0.086 0.068 0.067 0.055;
0.052 0.083 0.067 0.07 0.101 0.067 0.03 0.081 0.037 0.065 0.085 0.048 0.051 0.105 0.058;0.052 0.083 0.067 0.03 0.081 0.067 0.07 0.101 0.037 0.065 0.085 0.048 0.105 0.051 0.058;0.052 0.067 0.067 0.037 0.048 0.083 0.03 0.081 0.07 0.065 0.105 0.101 0.051 0.085 0.058;
0.058 0.077 0.059 0.085 0.101 0.08 0.037 0.073 0.037 0.048 0.064 0.072 0.05 0.093 0.066;0.058 0.077 0.08 0.037 0.073 0.059 0.085 0.101 0.037 0.048 0.064 0.072 0.093 0.05 0.066;0.058 0.08 0.059 0.037 0.072 0.077 0.037 0.073 0.085 0.048 0.093 0.101 0.05 0.064 0.066;
0.052 0.071 0.063 0.081 0.087 0.067 0.036 0.069 0.036 0.054 0.072 0.053 0.07 0.122 0.067;0.052 0.071 0.067 0.036 0.069 0.063 0.081 0.087 0.036 0.054 0.072 0.053 0.122 0.07 0.067;0.052 0.067 0.063 0.036 0.053 0.071 0.036 0.069 0.081 0.054 0.122 0.087 0.07 0.072 0.067;
0.049 0.062 0.053 0.083 0.087 0.086 0.043 0.07 0.043 0.055 0.053 0.073 0.066 0.111 0.066;0.049 0.062 0.086 0.043 0.07 0.053 0.083 0.087 0.043 0.055 0.053 0.073 0.111 0.066 0.066;0.049 0.086 0.053 0.043 0.073 0.062 0.043 0.07 0.083 0.055 0.111 0.087 0.066 0.053 0.066;
0.05 0.063 0.062 0.079 0.11 0.08 0.036 0.063 0.041 0.052 0.061 0.056 0.06 0.113 0.074;0.05 0.063 0.08 0.036 0.063 0.062 0.079 0.11 0.041 0.052 0.061 0.056 0.113 0.06 0.074;0.05 0.08 0.062 0.041 0.056 0.063 0.036 0.063 0.079 0.052 0.113 0.11 0.06 0.061 0.074;
0.061 0.068 0.074 0.078 0.098 0.068 0.031 0.091 0.029 0.053 0.076 0.051 0.072 0.096 0.054;0.061 0.068 0.068 0.031 0.091 0.074 0.078 0.098 0.029 0.053 0.076 0.051 0.096 0.072 0.054;0.061 0.068 0.074 0.029 0.051 0.068 0.031 0.091 0.078 0.053 0.096 0.098 0.072 0.076 0.054;
