pntP=[0.207 0.008 0.009 0.107 0.015 0.202 0.006 0.011 0.004 0.204 0.003 0.012 0.01 0.198 0.004;0.207 0.008 0.202 0.006 0.011 0.009 0.107 0.015 0.004 0.204 0.003 0.012 0.198 0.01 0.004;0.207 0.202 0.009 0.004 0.012 0.008 0.006 0.011 0.107 0.204 0.198 0.015 0.01 0.003 0.004;
0.189 0.013 0.01 0.103 0.005 0.208 0.011 0.012 0.002 0.192 0.006 0.012 0.015 0.216 0.006;0.189 0.013 0.208 0.011 0.012 0.01 0.103 0.005 0.002 0.192 0.006 0.012 0.216 0.015 0.006;0.189 0.208 0.01 0.002 0.012 0.013 0.011 0.012 0.103 0.192 0.216 0.005 0.015 0.006 0.006;
0.188 0.007 0.015 0.134 0.005 0.195 0.005 0.011 0.012 0.206 0.009 0.003 0.014 0.19 0.006;0.188 0.007 0.195 0.005 0.011 0.015 0.134 0.005 0.012 0.206 0.009 0.003 0.19 0.014 0.006;0.188 0.195 0.015 0.012 0.003 0.007 0.005 0.011 0.134 0.206 0.19 0.005 0.014 0.009 0.006;
0.199 0.016 0.014 0.125 0.007 0.21 0.004 0.013 0.005 0.188 0.012 0.009 0.006 0.184 0.008;0.199 0.016 0.21 0.004 0.013 0.014 0.125 0.007 0.005 0.188 0.012 0.009 0.184 0.006 0.008;0.199 0.21 0.014 0.005 0.009 0.016 0.004 0.013 0.125 0.188 0.184 0.007 0.006 0.012 0.008;
0.188 0.009 0.007 0.121 0.009 0.205 0.004 0.008 0.003 0.196 0.014 0.013 0.011 0.205 0.007;0.188 0.009 0.205 0.004 0.008 0.007 0.121 0.009 0.003 0.196 0.014 0.013 0.205 0.011 0.007;0.188 0.205 0.007 0.003 0.013 0.009 0.004 0.008 0.121 0.196 0.205 0.009 0.011 0.014 0.007;
0.195 0.009 0.008 0.121 0.01 0.199 0.008 0.008 0.006 0.207 0.008 0.013 0.01 0.192 0.006;0.195 0.009 0.199 0.008 0.008 0.008 0.121 0.01 0.006 0.207 0.008 0.013 0.192 0.01 0.006;0.195 0.199 0.008 0.006 0.013 0.009 0.008 0.008 0.121 0.207 0.192 0.01 0.01 0.008 0.006;
0.192 0.012 0.015 0.134 0.016 0.183 0.006 0.01 0.011 0.192 0.013 0.006 0.014 0.183 0.013;0.192 0.012 0.183 0.006 0.01 0.015 0.134 0.016 0.011 0.192 0.013 0.006 0.183 0.014 0.013;0.192 0.183 0.015 0.011 0.006 0.012 0.006 0.01 0.134 0.192 0.183 0.016 0.014 0.013 0.013;
0.151 0.009 0.015 0.155 0.014 0.203 0.007 0.009 0.007 0.199 0.007 0.01 0.01 0.194 0.01;0.151 0.009 0.203 0.007 0.009 0.015 0.155 0.014 0.007 0.199 0.007 0.01 0.194 0.01 0.01;0.151 0.203 0.015 0.007 0.01 0.009 0.007 0.009 0.155 0.199 0.194 0.014 0.01 0.007 0.01;
0.171 0.011 0.02 0.155 0.013 0.187 0.005 0.01 0.009 0.198 0.009 0.01 0.009 0.185 0.008;0.171 0.011 0.187 0.005 0.01 0.02 0.155 0.013 0.009 0.198 0.009 0.01 0.185 0.009 0.008;0.171 0.187 0.02 0.009 0.01 0.011 0.005 0.01 0.155 0.198 0.185 0.013 0.009 0.009 0.008;
0.211 0.014 0.011 0.147 0.011 0.188 0.005 0.011 0.007 0.18 0.009 0.004 0.009 0.183 0.01;0.211 0.014 0.188 0.005 0.011 0.011 0.147 0.011 0.007 0.18 0.009 0.004 0.183 0.009 0.01;0.211 0.188 0.011 0.007 0.004 0.014 0.005 0.011 0.147 0.18 0.183 0.011 0.009 0.009 0.01;
0.202 0.01 0.013 0.117 0.016 0.178 0.01 0.008 0.012 0.194 0.015 0.012 0.012 0.191 0.01;0.202 0.01 0.178 0.01 0.008 0.013 0.117 0.016 0.012 0.194 0.015 0.012 0.191 0.012 0.01;0.202 0.178 0.013 0.012 0.012 0.01 0.01 0.008 0.117 0.194 0.191 0.016 0.012 0.015 0.01;
0.186 0.017 0.007 0.118 0.001 0.199 0.004 0.007 0.01 0.201 0.009 0.012 0.015 0.209 0.005;0.186 0.017 0.199 0.004 0.007 0.007 0.118 0.001 0.01 0.201 0.009 0.012 0.209 0.015 0.005;0.186 0.199 0.007 0.01 0.012 0.017 0.004 0.007 0.118 0.201 0.209 0.001 0.015 0.009 0.005;
0.181 0.015 0.011 0.127 0.014 0.192 0.003 0.009 0.007 0.203 0.005 0.015 0.012 0.199 0.007;0.181 0.015 0.192 0.003 0.009 0.011 0.127 0.014 0.007 0.203 0.005 0.015 0.199 0.012 0.007;0.181 0.192 0.011 0.007 0.015 0.015 0.003 0.009 0.127 0.203 0.199 0.014 0.012 0.005 0.007;
0.206 0.01 0.013 0.15 0.011 0.169 0.009 0.012 0.014 0.192 0.011 0.005 0.005 0.186 0.007;0.206 0.01 0.169 0.009 0.012 0.013 0.15 0.011 0.014 0.192 0.011 0.005 0.186 0.005 0.007;0.206 0.169 0.013 0.014 0.005 0.01 0.009 0.012 0.15 0.192 0.186 0.011 0.005 0.011 0.007;
0.182 0.012 0.01 0.15 0.013 0.177 0.005 0.014 0.005 0.184 0.011 0.012 0.007 0.21 0.008;0.182 0.012 0.177 0.005 0.014 0.01 0.15 0.013 0.005 0.184 0.011 0.012 0.21 0.007 0.008;0.182 0.177 0.01 0.005 0.012 0.012 0.005 0.014 0.15 0.184 0.21 0.013 0.007 0.011 0.008;
0.186 0.009 0.012 0.121 0.005 0.218 0.009 0.008 0.008 0.198 0.007 0.009 0.013 0.183 0.014;0.186 0.009 0.218 0.009 0.008 0.012 0.121 0.005 0.008 0.198 0.007 0.009 0.183 0.013 0.014;0.186 0.218 0.012 0.008 0.009 0.009 0.009 0.008 0.121 0.198 0.183 0.005 0.013 0.007 0.014;
0.18 0.013 0.02 0.145 0.008 0.208 0.005 0.009 0.01 0.176 0.006 0.014 0.008 0.193 0.005;0.18 0.013 0.208 0.005 0.009 0.02 0.145 0.008 0.01 0.176 0.006 0.014 0.193 0.008 0.005;0.18 0.208 0.02 0.01 0.014 0.013 0.005 0.009 0.145 0.176 0.193 0.008 0.008 0.006 0.005;
0.208 0.01 0.009 0.123 0.012 0.197 0.004 0.008 0.009 0.182 0.013 0.01 0.011 0.195 0.009;0.208 0.01 0.197 0.004 0.008 0.009 0.123 0.012 0.009 0.182 0.013 0.01 0.195 0.011 0.009;0.208 0.197 0.009 0.009 0.01 0.01 0.004 0.008 0.123 0.182 0.195 0.012 0.011 0.013 0.009;
0.164 0.013 0.012 0.142 0.014 0.192 0.009 0.007 0.004 0.189 0.013 0.013 0.009 0.205 0.014;0.164 0.013 0.192 0.009 0.007 0.012 0.142 0.014 0.004 0.189 0.013 0.013 0.205 0.009 0.014;0.164 0.192 0.012 0.004 0.013 0.013 0.009 0.007 0.142 0.189 0.205 0.014 0.009 0.013 0.014;
0.208 0.01 0.011 0.152 0.01 0.184 0.008 0.01 0.008 0.172 0.01 0.007 0.013 0.192 0.005;0.208 0.01 0.184 0.008 0.01 0.011 0.152 0.01 0.008 0.172 0.01 0.007 0.192 0.013 0.005;0.208 0.184 0.011 0.008 0.007 0.01 0.008 0.01 0.152 0.172 0.192 0.01 0.013 0.01 0.005;
0.183 0.008 0.014 0.118 0.01 0.194 0.004 0.005 0.007 0.209 0.009 0.018 0.01 0.202 0.009;0.183 0.008 0.194 0.004 0.005 0.014 0.118 0.01 0.007 0.209 0.009 0.018 0.202 0.01 0.009;0.183 0.194 0.014 0.007 0.018 0.008 0.004 0.005 0.118 0.209 0.202 0.01 0.01 0.009 0.009;
0.186 0.013 0.017 0.13 0.011 0.175 0.007 0.012 0.006 0.197 0.008 0.009 0.009 0.21 0.01;0.186 0.013 0.175 0.007 0.012 0.017 0.13 0.011 0.006 0.197 0.008 0.009 0.21 0.009 0.01;0.186 0.175 0.017 0.006 0.009 0.013 0.007 0.012 0.13 0.197 0.21 0.011 0.009 0.008 0.01;
0.196 0.01 0.014 0.119 0.014 0.198 0.008 0.012 0.004 0.199 0.014 0.007 0.006 0.188 0.011;0.196 0.01 0.198 0.008 0.012 0.014 0.119 0.014 0.004 0.199 0.014 0.007 0.188 0.006 0.011;0.196 0.198 0.014 0.004 0.007 0.01 0.008 0.012 0.119 0.199 0.188 0.014 0.006 0.014 0.011;
0.187 0.02 0.009 0.136 0.013 0.198 0.005 0.004 0.008 0.203 0.013 0.01 0.01 0.179 0.005;0.187 0.02 0.198 0.005 0.004 0.009 0.136 0.013 0.008 0.203 0.013 0.01 0.179 0.01 0.005;0.187 0.198 0.009 0.008 0.01 0.02 0.005 0.004 0.136 0.203 0.179 0.013 0.01 0.013 0.005;
0.164 0.012 0.015 0.12 0.009 0.201 0.01 0.016 0.006 0.198 0.012 0.009 0.014 0.205 0.009;0.164 0.012 0.201 0.01 0.016 0.015 0.12 0.009 0.006 0.198 0.012 0.009 0.205 0.014 0.009;0.164 0.201 0.015 0.006 0.009 0.012 0.01 0.016 0.12 0.198 0.205 0.009 0.014 0.012 0.009;
0.192 0.019 0.007 0.148 0.009 0.211 0.006 0.012 0.009 0.171 0.011 0.017 0.006 0.178 0.004;0.192 0.019 0.211 0.006 0.012 0.007 0.148 0.009 0.009 0.171 0.011 0.017 0.178 0.006 0.004;0.192 0.211 0.007 0.009 0.017 0.019 0.006 0.012 0.148 0.171 0.178 0.009 0.006 0.011 0.004;
0.173 0.008 0.011 0.123 0.012 0.18 0.011 0.011 0.008 0.215 0.013 0.008 0.008 0.21 0.009;0.173 0.008 0.18 0.011 0.011 0.011 0.123 0.012 0.008 0.215 0.013 0.008 0.21 0.008 0.009;0.173 0.18 0.011 0.008 0.008 0.008 0.011 0.011 0.123 0.215 0.21 0.012 0.008 0.013 0.009;
0.185 0.016 0.01 0.136 0.009 0.176 0.004 0.004 0.002 0.222 0.008 0.014 0.006 0.199 0.009;0.185 0.016 0.176 0.004 0.004 0.01 0.136 0.009 0.002 0.222 0.008 0.014 0.199 0.006 0.009;0.185 0.176 0.01 0.002 0.014 0.016 0.004 0.004 0.136 0.222 0.199 0.009 0.006 0.008 0.009;
0.2 0.011 0.007 0.135 0.009 0.199 0.006 0.014 0.002 0.196 0.013 0.005 0.005 0.19 0.008;0.2 0.011 0.199 0.006 0.014 0.007 0.135 0.009 0.002 0.196 0.013 0.005 0.19 0.005 0.008;0.2 0.199 0.007 0.002 0.005 0.011 0.006 0.014 0.135 0.196 0.19 0.009 0.005 0.013 0.008;
0.188 0.011 0.01 0.124 0.006 0.198 0.003 0.009 0.008 0.186 0.012 0.007 0.013 0.222 0.003;0.188 0.011 0.198 0.003 0.009 0.01 0.124 0.006 0.008 0.186 0.012 0.007 0.222 0.013 0.003;0.188 0.198 0.01 0.008 0.007 0.011 0.003 0.009 0.124 0.186 0.222 0.006 0.013 0.012 0.003;
0.196 0.009 0.005 0.131 0.012 0.193 0.007 0.013 0.01 0.196 0.013 0.009 0.008 0.192 0.006;0.196 0.009 0.193 0.007 0.013 0.005 0.131 0.012 0.01 0.196 0.013 0.009 0.192 0.008 0.006;0.196 0.193 0.005 0.01 0.009 0.009 0.007 0.013 0.131 0.196 0.192 0.012 0.008 0.013 0.006;
