pntP=[0.15 0.027 0.001 0.177 0.026 0.015 0.008 0.012 0.006 0.013 0.016 0.091 0.003 0.013 0.011 0.176 0.012 0.002 0.006 0.074 0.013 0.013 0.011 0.012 0.004 0.023 0.013 0.003 0.003 0.012 0.008 0.019 0.003 0.001 0.004 0.019;0.15 0.027 0.001 0.016 0.091 0.003 0.013 0.013 0.003 0.003 0.177 0.026 0.015 0.008 0.011 0.176 0.012 0.002 0.012 0.008 0.019 0.003 0.011 0.023 0.004 0.012 0.012 0.006 0.013 0.006 0.074 0.013 0.013 0.001 0.004 0.019;0.15 0.016 0.013 0.177 0.011 0.012 0.011 0.012 0.006 0.001 0.027 0.091 0.003 0.013 0.026 0.176 0.008 0.023 0.006 0.074 0.004 0.013 0.008 0.012 0.003 0.002 0.001 0.003 0.003 0.015 0.012 0.019 0.004 0.013 0.013 0.019;
0.14 0.008 0.016 0.082 0.005 0.019 0.013 0.113 0.008 0.014 0.005 0.039 0.009 0.005 0.005 0.149 0.005 0.027 0.008 0.045 0.009 0.006 0.005 0.092 0.005 0.024 0.013 0.001 0.03 0.011 0.01 0.022 0.007 0.007 0.007 0.036;0.14 0.008 0.016 0.005 0.039 0.009 0.005 0.013 0.001 0.03 0.082 0.005 0.019 0.013 0.005 0.149 0.005 0.027 0.011 0.01 0.022 0.007 0.005 0.024 0.005 0.092 0.113 0.008 0.014 0.008 0.045 0.009 0.006 0.007 0.007 0.036;0.14 0.005 0.013 0.082 0.005 0.011 0.005 0.113 0.008 0.007 0.008 0.039 0.001 0.005 0.005 0.149 0.01 0.024 0.008 0.045 0.007 0.006 0.013 0.092 0.007 0.027 0.016 0.009 0.03 0.019 0.005 0.022 0.005 0.014 0.009 0.036;
0.193 0.019 0.014 0.169 0.024 0.017 0.006 0.007 0.014 0 0.027 0.088 0.003 0.004 0.015 0.18 0.004 0.016 0.001 0.082 0.009 0.012 0.012 0.006 0.007 0.008 0.003 0.007 0.003 0.006 0.008 0.011 0 0.003 0.005 0.017;0.193 0.019 0.014 0.027 0.088 0.003 0.004 0.003 0.007 0.003 0.169 0.024 0.017 0.006 0.015 0.18 0.004 0.016 0.006 0.008 0.011 0 0.012 0.008 0.007 0.006 0.007 0.014 0 0.001 0.082 0.009 0.012 0.003 0.005 0.017;0.193 0.027 0.003 0.169 0.015 0.006 0.012 0.007 0.001 0.003 0.019 0.088 0.007 0.004 0.024 0.18 0.008 0.008 0.014 0.082 0.005 0.012 0.006 0.006 0 0.016 0.014 0.003 0.003 0.017 0.004 0.011 0.007 0 0.009 0.017;
0.126 0.014 0.015 0.14 0.027 0.019 0.006 0.017 0.004 0.006 0.017 0.056 0.002 0.015 0.005 0.173 0.009 0.017 0.005 0.075 0.014 0.019 0.008 0.017 0.003 0.013 0.008 0.008 0.006 0.011 0.008 0.054 0.001 0.004 0.008 0.07;0.126 0.014 0.015 0.017 0.056 0.002 0.015 0.008 0.008 0.006 0.14 0.027 0.019 0.006 0.005 0.173 0.009 0.017 0.011 0.008 0.054 0.001 0.008 0.013 0.003 0.017 0.017 0.004 0.006 0.005 0.075 0.014 0.019 0.004 0.008 0.07;0.126 0.017 0.008 0.14 0.005 0.011 0.008 0.017 0.005 0.004 0.014 0.056 0.008 0.015 0.027 0.173 0.008 0.013 0.004 0.075 0.008 0.019 0.006 0.017 0.001 0.017 0.015 0.002 0.006 0.019 0.009 0.054 0.003 0.006 0.014 0.07;
0.121 0.015 0.009 0.137 0.019 0.01 0.009 0.034 0.013 0.009 0.017 0.065 0.005 0.006 0.014 0.119 0.01 0.014 0.006 0.056 0.013 0.013 0.01 0.042 0.012 0.021 0.009 0.007 0.022 0.011 0.008 0.069 0.007 0.01 0.004 0.054;0.121 0.015 0.009 0.017 0.065 0.005 0.006 0.009 0.007 0.022 0.137 0.019 0.01 0.009 0.014 0.119 0.01 0.014 0.011 0.008 0.069 0.007 0.01 0.021 0.012 0.042 0.034 0.013 0.009 0.006 0.056 0.013 0.013 0.01 0.004 0.054;0.121 0.017 0.009 0.137 0.014 0.011 0.01 0.034 0.006 0.01 0.015 0.065 0.007 0.006 0.019 0.119 0.008 0.021 0.013 0.056 0.004 0.013 0.009 0.042 0.007 0.014 0.009 0.005 0.022 0.01 0.01 0.069 0.012 0.009 0.013 0.054;
0.14 0.017 0.007 0.139 0.017 0.008 0.016 0.03 0.006 0.011 0.016 0.07 0.01 0.013 0.015 0.129 0.012 0.005 0.008 0.063 0.019 0.008 0.016 0.041 0.012 0.012 0.011 0.005 0.013 0.007 0.009 0.057 0.003 0.002 0.006 0.047;0.14 0.017 0.007 0.016 0.07 0.01 0.013 0.011 0.005 0.013 0.139 0.017 0.008 0.016 0.015 0.129 0.012 0.005 0.007 0.009 0.057 0.003 0.016 0.012 0.012 0.041 0.03 0.006 0.011 0.008 0.063 0.019 0.008 0.002 0.006 0.047;0.14 0.016 0.011 0.139 0.015 0.007 0.016 0.03 0.008 0.002 0.017 0.07 0.005 0.013 0.017 0.129 0.009 0.012 0.006 0.063 0.006 0.008 0.016 0.041 0.003 0.005 0.007 0.01 0.013 0.008 0.012 0.057 0.012 0.011 0.019 0.047;
0.179 0.011 0.018 0.136 0.012 0.016 0.004 0.004 0.01 0.005 0.03 0.07 0.003 0.015 0.009 0.153 0.01 0.017 0.003 0.072 0.009 0.016 0.017 0.001 0.009 0.008 0.007 0.004 0 0.008 0.016 0.057 0.006 0.006 0.01 0.049;0.179 0.011 0.018 0.03 0.07 0.003 0.015 0.007 0.004 0 0.136 0.012 0.016 0.004 0.009 0.153 0.01 0.017 0.008 0.016 0.057 0.006 0.017 0.008 0.009 0.001 0.004 0.01 0.005 0.003 0.072 0.009 0.016 0.006 0.01 0.049;0.179 0.03 0.007 0.136 0.009 0.008 0.017 0.004 0.003 0.006 0.011 0.07 0.004 0.015 0.012 0.153 0.016 0.008 0.01 0.072 0.01 0.016 0.004 0.001 0.006 0.017 0.018 0.003 0 0.016 0.01 0.057 0.009 0.005 0.009 0.049;
0.16 0.024 0.003 0.169 0.027 0.008 0.013 0.041 0.019 0.004 0.016 0.082 0.016 0.011 0.022 0.143 0.007 0.005 0.011 0.074 0.015 0.008 0.013 0.051 0.01 0.013 0.002 0.004 0.003 0.002 0.005 0.006 0.003 0.001 0.004 0.005;0.16 0.024 0.003 0.016 0.082 0.016 0.011 0.002 0.004 0.003 0.169 0.027 0.008 0.013 0.022 0.143 0.007 0.005 0.002 0.005 0.006 0.003 0.013 0.013 0.01 0.051 0.041 0.019 0.004 0.011 0.074 0.015 0.008 0.001 0.004 0.005;0.16 0.016 0.002 0.169 0.022 0.002 0.013 0.041 0.011 0.001 0.024 0.082 0.004 0.011 0.027 0.143 0.005 0.013 0.019 0.074 0.004 0.008 0.013 0.051 0.003 0.005 0.003 0.016 0.003 0.008 0.007 0.006 0.01 0.004 0.015 0.005;
0.136 0.01 0.014 0.154 0.014 0.028 0.004 0.016 0.004 0.015 0.01 0.068 0.003 0.012 0.008 0.114 0.002 0.017 0.001 0.061 0.009 0.008 0.003 0.019 0.003 0.022 0.012 0.008 0.011 0.026 0.009 0.073 0.002 0.012 0.009 0.083;0.136 0.01 0.014 0.01 0.068 0.003 0.012 0.012 0.008 0.011 0.154 0.014 0.028 0.004 0.008 0.114 0.002 0.017 0.026 0.009 0.073 0.002 0.003 0.022 0.003 0.019 0.016 0.004 0.015 0.001 0.061 0.009 0.008 0.012 0.009 0.083;0.136 0.01 0.012 0.154 0.008 0.026 0.003 0.016 0.001 0.012 0.01 0.068 0.008 0.012 0.014 0.114 0.009 0.022 0.004 0.061 0.009 0.008 0.004 0.019 0.002 0.017 0.014 0.003 0.011 0.028 0.002 0.073 0.003 0.015 0.009 0.083;
0.162 0.016 0.01 0.195 0.027 0.016 0.006 0.021 0.008 0.005 0.02 0.088 0.002 0.011 0.017 0.186 0.008 0.011 0 0.057 0.009 0.016 0.012 0.013 0.009 0.023 0.01 0.001 0.003 0.007 0.006 0.009 0.001 0.002 0.002 0.011;0.162 0.016 0.01 0.02 0.088 0.002 0.011 0.01 0.001 0.003 0.195 0.027 0.016 0.006 0.017 0.186 0.008 0.011 0.007 0.006 0.009 0.001 0.012 0.023 0.009 0.013 0.021 0.008 0.005 0 0.057 0.009 0.016 0.002 0.002 0.011;0.162 0.02 0.01 0.195 0.017 0.007 0.012 0.021 0 0.002 0.016 0.088 0.001 0.011 0.027 0.186 0.006 0.023 0.008 0.057 0.002 0.016 0.006 0.013 0.001 0.011 0.01 0.002 0.003 0.016 0.008 0.009 0.009 0.005 0.009 0.011;
0.145 0.012 0.013 0.132 0.016 0.026 0.005 0.024 0.013 0.005 0.024 0.074 0.006 0.015 0.012 0.167 0.009 0.011 0.005 0.075 0.014 0.013 0.018 0.016 0.005 0.017 0.004 0.009 0.005 0.008 0.014 0.041 0.003 0.002 0.004 0.038;0.145 0.012 0.013 0.024 0.074 0.006 0.015 0.004 0.009 0.005 0.132 0.016 0.026 0.005 0.012 0.167 0.009 0.011 0.008 0.014 0.041 0.003 0.018 0.017 0.005 0.016 0.024 0.013 0.005 0.005 0.075 0.014 0.013 0.002 0.004 0.038;0.145 0.024 0.004 0.132 0.012 0.008 0.018 0.024 0.005 0.002 0.012 0.074 0.009 0.015 0.016 0.167 0.014 0.017 0.013 0.075 0.004 0.013 0.005 0.016 0.003 0.011 0.013 0.006 0.005 0.026 0.009 0.041 0.005 0.005 0.014 0.038;
