pntP=[0.181 0.026 0.171 0.061 0.063 0.028 0.046 0.024 0.009 0.163 0.02 0.02 0.105 0.064 0.019;0.181 0.026 0.028 0.046 0.024 0.171 0.061 0.063 0.009 0.163 0.02 0.02 0.064 0.105 0.019;0.181 0.028 0.171 0.009 0.02 0.026 0.046 0.024 0.061 0.163 0.064 0.063 0.105 0.02 0.019;
0.208 0.035 0.165 0.082 0.05 0.029 0.056 0.019 0.008 0.156 0.017 0.018 0.094 0.053 0.01;0.208 0.035 0.029 0.056 0.019 0.165 0.082 0.05 0.008 0.156 0.017 0.018 0.053 0.094 0.01;0.208 0.029 0.165 0.008 0.018 0.035 0.056 0.019 0.082 0.156 0.053 0.05 0.094 0.017 0.01;
0.196 0.033 0.174 0.066 0.056 0.035 0.053 0.016 0.009 0.167 0.015 0.014 0.099 0.048 0.019;0.196 0.033 0.035 0.053 0.016 0.174 0.066 0.056 0.009 0.167 0.015 0.014 0.048 0.099 0.019;0.196 0.035 0.174 0.009 0.014 0.033 0.053 0.016 0.066 0.167 0.048 0.056 0.099 0.015 0.019;
0.202 0.027 0.171 0.054 0.052 0.036 0.06 0.007 0.014 0.176 0.02 0.025 0.095 0.039 0.022;0.202 0.027 0.036 0.06 0.007 0.171 0.054 0.052 0.014 0.176 0.02 0.025 0.039 0.095 0.022;0.202 0.036 0.171 0.014 0.025 0.027 0.06 0.007 0.054 0.176 0.039 0.052 0.095 0.02 0.022;
0.205 0.031 0.169 0.065 0.051 0.024 0.046 0.019 0.018 0.172 0.029 0.017 0.086 0.053 0.015;0.205 0.031 0.024 0.046 0.019 0.169 0.065 0.051 0.018 0.172 0.029 0.017 0.053 0.086 0.015;0.205 0.024 0.169 0.018 0.017 0.031 0.046 0.019 0.065 0.172 0.053 0.051 0.086 0.029 0.015;
0.193 0.046 0.184 0.07 0.039 0.026 0.038 0.017 0.01 0.174 0.018 0.016 0.115 0.044 0.01;0.193 0.046 0.026 0.038 0.017 0.184 0.07 0.039 0.01 0.174 0.018 0.016 0.044 0.115 0.01;0.193 0.026 0.184 0.01 0.016 0.046 0.038 0.017 0.07 0.174 0.044 0.039 0.115 0.018 0.01;
0.159 0.032 0.17 0.08 0.047 0.033 0.057 0.016 0.015 0.181 0.023 0.022 0.101 0.053 0.011;0.159 0.032 0.033 0.057 0.016 0.17 0.08 0.047 0.015 0.181 0.023 0.022 0.053 0.101 0.011;0.159 0.033 0.17 0.015 0.022 0.032 0.057 0.016 0.08 0.181 0.053 0.047 0.101 0.023 0.011;
0.198 0.034 0.171 0.077 0.044 0.029 0.041 0.014 0.016 0.183 0.021 0.019 0.087 0.051 0.015;0.198 0.034 0.029 0.041 0.014 0.171 0.077 0.044 0.016 0.183 0.021 0.019 0.051 0.087 0.015;0.198 0.029 0.171 0.016 0.019 0.034 0.041 0.014 0.077 0.183 0.051 0.044 0.087 0.021 0.015;
0.199 0.026 0.175 0.057 0.049 0.029 0.049 0.021 0.013 0.166 0.021 0.025 0.104 0.055 0.011;0.199 0.026 0.029 0.049 0.021 0.175 0.057 0.049 0.013 0.166 0.021 0.025 0.055 0.104 0.011;0.199 0.029 0.175 0.013 0.025 0.026 0.049 0.021 0.057 0.166 0.055 0.049 0.104 0.021 0.011;
0.192 0.037 0.146 0.057 0.05 0.023 0.044 0.013 0.016 0.19 0.021 0.028 0.121 0.05 0.012;0.192 0.037 0.023 0.044 0.013 0.146 0.057 0.05 0.016 0.19 0.021 0.028 0.05 0.121 0.012;0.192 0.023 0.146 0.016 0.028 0.037 0.044 0.013 0.057 0.19 0.05 0.05 0.121 0.021 0.012;
0.215 0.035 0.17 0.069 0.033 0.034 0.062 0.012 0.011 0.164 0.014 0.014 0.09 0.059 0.018;0.215 0.035 0.034 0.062 0.012 0.17 0.069 0.033 0.011 0.164 0.014 0.014 0.059 0.09 0.018;0.215 0.034 0.17 0.011 0.014 0.035 0.062 0.012 0.069 0.164 0.059 0.033 0.09 0.014 0.018;
0.201 0.023 0.166 0.066 0.044 0.03 0.059 0.019 0.011 0.167 0.01 0.019 0.104 0.059 0.022;0.201 0.023 0.03 0.059 0.019 0.166 0.066 0.044 0.011 0.167 0.01 0.019 0.059 0.104 0.022;0.201 0.03 0.166 0.011 0.019 0.023 0.059 0.019 0.066 0.167 0.059 0.044 0.104 0.01 0.022;
0.213 0.033 0.161 0.069 0.037 0.034 0.045 0.017 0.013 0.162 0.018 0.02 0.114 0.044 0.02;0.213 0.033 0.034 0.045 0.017 0.161 0.069 0.037 0.013 0.162 0.018 0.02 0.044 0.114 0.02;0.213 0.034 0.161 0.013 0.02 0.033 0.045 0.017 0.069 0.162 0.044 0.037 0.114 0.018 0.02;
0.19 0.022 0.155 0.069 0.058 0.031 0.051 0.014 0.02 0.166 0.023 0.028 0.111 0.041 0.021;0.19 0.022 0.031 0.051 0.014 0.155 0.069 0.058 0.02 0.166 0.023 0.028 0.041 0.111 0.021;0.19 0.031 0.155 0.02 0.028 0.022 0.051 0.014 0.069 0.166 0.041 0.058 0.111 0.023 0.021;
0.195 0.04 0.178 0.052 0.052 0.019 0.058 0.016 0.014 0.182 0.027 0.018 0.093 0.046 0.01;0.195 0.04 0.019 0.058 0.016 0.178 0.052 0.052 0.014 0.182 0.027 0.018 0.046 0.093 0.01;0.195 0.019 0.178 0.014 0.018 0.04 0.058 0.016 0.052 0.182 0.046 0.052 0.093 0.027 0.01;
0.184 0.033 0.176 0.074 0.046 0.039 0.049 0.018 0.01 0.15 0.018 0.022 0.102 0.061 0.018;0.184 0.033 0.039 0.049 0.018 0.176 0.074 0.046 0.01 0.15 0.018 0.022 0.061 0.102 0.018;0.184 0.039 0.176 0.01 0.022 0.033 0.049 0.018 0.074 0.15 0.061 0.046 0.102 0.018 0.018;
0.179 0.032 0.16 0.069 0.049 0.026 0.064 0.017 0.009 0.168 0.025 0.021 0.124 0.043 0.014;0.179 0.032 0.026 0.064 0.017 0.16 0.069 0.049 0.009 0.168 0.025 0.021 0.043 0.124 0.014;0.179 0.026 0.16 0.009 0.021 0.032 0.064 0.017 0.069 0.168 0.043 0.049 0.124 0.025 0.014;
0.186 0.037 0.165 0.083 0.049 0.027 0.05 0.018 0.011 0.148 0.015 0.02 0.114 0.059 0.018;0.186 0.037 0.027 0.05 0.018 0.165 0.083 0.049 0.011 0.148 0.015 0.02 0.059 0.114 0.018;0.186 0.027 0.165 0.011 0.02 0.037 0.05 0.018 0.083 0.148 0.059 0.049 0.114 0.015 0.018;
0.176 0.026 0.181 0.073 0.044 0.03 0.044 0.024 0.01 0.177 0.026 0.023 0.094 0.056 0.016;0.176 0.026 0.03 0.044 0.024 0.181 0.073 0.044 0.01 0.177 0.026 0.023 0.056 0.094 0.016;0.176 0.03 0.181 0.01 0.023 0.026 0.044 0.024 0.073 0.177 0.056 0.044 0.094 0.026 0.016;
0.195 0.038 0.166 0.09 0.036 0.025 0.047 0.015 0.019 0.187 0.012 0.025 0.083 0.044 0.018;0.195 0.038 0.025 0.047 0.015 0.166 0.09 0.036 0.019 0.187 0.012 0.025 0.044 0.083 0.018;0.195 0.025 0.166 0.019 0.025 0.038 0.047 0.015 0.09 0.187 0.044 0.036 0.083 0.012 0.018;
0.178 0.032 0.164 0.06 0.043 0.043 0.076 0.016 0.013 0.172 0.02 0.018 0.097 0.048 0.02;0.178 0.032 0.043 0.076 0.016 0.164 0.06 0.043 0.013 0.172 0.02 0.018 0.048 0.097 0.02;0.178 0.043 0.164 0.013 0.018 0.032 0.076 0.016 0.06 0.172 0.048 0.043 0.097 0.02 0.02;
0.173 0.019 0.177 0.074 0.046 0.032 0.067 0.02 0.009 0.195 0.018 0.013 0.092 0.041 0.024;0.173 0.019 0.032 0.067 0.02 0.177 0.074 0.046 0.009 0.195 0.018 0.013 0.041 0.092 0.024;0.173 0.032 0.177 0.009 0.013 0.019 0.067 0.02 0.074 0.195 0.041 0.046 0.092 0.018 0.024;
